file,class,type,cbo,dit,lcom,loc,methods
\core\src\main\java\io\questdb\cairo\map\MapRecord.java,MapRecord,class,3,2,0,42,2
\core\src\main\java\io\questdb\cairo\map\MapRecordCursor.java,MapRecordCursor,class,3,2,0,40,1
\core\src\main\java\io\questdb\cairo\map\MapValue.java,MapValue,class,4,2,0.64,139,16
\core\src\main\java\io\questdb\cairo\map\MapValueMergeFunction.java,MapValueMergeFunction,class,1,1,0,35,1
\core\src\main\java\io\questdb\cairo\map\OrderedMap.java,OrderedMap,class,28,1,0.96,1198,69
\core\src\main\java\io\questdb\cairo\map\OrderedMapCursor.java,OrderedMapCursor,class,1,2,0,30,1
\core\src\main\java\io\questdb\cairo\map\OrderedMapFixedSizeCursor.java,OrderedMapFixedSizeCursor,class,5,1,0.59,122,9
\core\src\main\java\io\questdb\cairo\map\OrderedMapFixedSizeRecord.java,OrderedMapFixedSizeRecord,class,17,1,0.88,406,26
\core\src\main\java\io\questdb\cairo\map\OrderedMapRecord.java,OrderedMapRecord,class,1,2,0,34,1
\core\src\main\java\io\questdb\cairo\map\OrderedMapValue.java,OrderedMapValue,class,9,1,0.88,428,37
\core\src\main\java\io\questdb\cairo\map\OrderedMapVarSizeCursor.java,OrderedMapVarSizeCursor,class,6,1,0.6,125,9
\core\src\main\java\io\questdb\cairo\map\OrderedMapVarSizeRecord.java,OrderedMapVarSizeRecord,class,27,1,0.92,650,37
\core\src\main\java\io\questdb\cairo\map\RecordValueSink.java,RecordValueSink,class,1,1,0,32,1
\core\src\main\java\io\questdb\cairo\map\RecordValueSinkFactory.java,RecordValueSinkFactory,class,7,1,0.78,228,1
\core\src\main\java\io\questdb\cairo\map\ShardedMapCursor.java,ShardedMapCursor,class,15,1,0.87,383,34
\core\src\main\java\io\questdb\cairo\map\Unordered4Map.java,Unordered4Map,class,24,1,0.93,678,41
\core\src\main\java\io\questdb\cairo\map\Unordered4MapCursor.java,Unordered4MapCursor,class,4,1,0.66,149,11
\core\src\main\java\io\questdb\cairo\map\Unordered4MapRecord.java,Unordered4MapRecord,class,16,1,0.85,338,24
\core\src\main\java\io\questdb\cairo\map\Unordered4MapValue.java,Unordered4MapValue,class,9,1,0.88,420,37
\core\src\main\java\io\questdb\cairo\map\Unordered8Map.java,Unordered8Map,class,24,1,0.93,675,41
\core\src\main\java\io\questdb\cairo\map\Unordered8MapCursor.java,Unordered8MapCursor,class,4,1,0.66,149,11
\core\src\main\java\io\questdb\cairo\map\Unordered8MapRecord.java,Unordered8MapRecord,class,16,1,0.85,339,24
\core\src\main\java\io\questdb\cairo\map\Unordered8MapValue.java,Unordered8MapValue,class,9,1,0.88,420,37
\core\src\main\java\io\questdb\cairo\map\UnorderedVarcharMap.java,UnorderedVarcharMap,class,28,1,0.94,876,47
\core\src\main\java\io\questdb\cairo\map\UnorderedVarcharMapCursor.java,UnorderedVarcharMapCursor,class,4,1,0.63,134,10
\core\src\main\java\io\questdb\cairo\map\UnorderedVarcharMapRecord.java,UnorderedVarcharMapRecord,class,18,1,0.87,386,27
\core\src\main\java\io\questdb\cairo\map\UnorderedVarcharMapValue.java,UnorderedVarcharMapValue,class,9,1,0.88,424,38
\core\src\main\java\io\questdb\cairo\mig\EngineMigration.java,EngineMigration,class,17,1,0.82,272,3
\core\src\main\java\io\questdb\cairo\mig\Mig505.java,Mig505,class,4,1,0.02,51,1
\core\src\main\java\io\questdb\cairo\mig\Mig506.java,Mig506,class,9,1,0.73,185,5
\core\src\main\java\io\questdb\cairo\mig\Mig600.java,Mig600,class,5,1,0.17,60,1
\core\src\main\java\io\questdb\cairo\mig\Mig605.java,Mig605,class,6,1,0.28,69,1
\core\src\main\java\io\questdb\cairo\mig\Mig607.java,Mig607,class,16,1,0.84,320,7
\core\src\main\java\io\questdb\cairo\mig\Mig608.java,Mig608,class,11,1,0.62,130,1
\core\src\main\java\io\questdb\cairo\mig\Mig609.java,Mig609,class,9,1,0.47,94,2
\core\src\main\java\io\questdb\cairo\mig\Mig614.java,Mig614,class,9,1,0.4,84,2
