file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\quarkusio_quarkus\core\builder\src\main\java\io\quarkus\builder\json\JsonMember.java,io.quarkus.builder.json.JsonMember,class,2,4,2,2,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,13,17,0
C:\lab02_clones\quarkusio_quarkus\core\processor\src\main\java\io\quarkus\annotation\processor\documentation\config\util\TypeUtil.java,io.quarkus.annotation.processor.documentation.config.util.TypeUtil,class,0,4,4,0,9,1,0,8,10,0.0,0.0,0.0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,25,5,0,1,1,0,1,1,2,2,1,2,0,0,0,28,17,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\config\NullConverterTest.java,io.quarkus.arc.test.config.NullConverterTest,class,8,8,0,8,1,1,0,6,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,2,0,1,0,2,0,0,3,1,13,1,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\properties\IfBuildPropertyTest.java,io.quarkus.arc.test.properties.IfBuildPropertyTest$Hello,innerclass,6,6,0,6,4,1,0,4,6,0.75,0.0,0.0,4,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,0,0,0,18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,11,8,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\test\java\io\quarkus\deployment\conditionaldeps\TransitiveConditionalDepTest.java,io.quarkus.deployment.conditionaldeps.TransitiveConditionalDepTest,class,4,4,0,4,2,4,0,10,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,17,0,9,0,9,0,0,0,0,39,1,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\configuration\ConfigMappingUtils.java,io.quarkus.deployment.configuration.ConfigMappingUtils,class,30,31,1,30,34,1,0,84,64,0.8333333,0.0,0.0,12,11,4,8,0,0,4,0,0,0,1,1,1,0,0,0,1,0,20,148,8,4,2,1,1,8,2,26,2,26,3,0,0,1,107,1,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\ide\EffectiveIdeBuildItem.java,io.quarkus.deployment.ide.EffectiveIdeBuildItem,class,2,6,4,2,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,17,0
C:\lab02_clones\quarkusio_quarkus\extensions\arc\deployment\src\test\java\io\quarkus\arc\test\properties\IfBuildPropertyStereotypeTest.java,io.quarkus.arc.test.properties.IfBuildPropertyStereotypeTest$MyServiceNotMatchingPropertyTransitiveOnSuperclassNotInheritable,innerclass,3,3,0,3,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
C:\lab02_clones\quarkusio_quarkus\core\runtime\src\main\java\io\quarkus\runtime\ValueRegistryConfigSource.java,io.quarkus.runtime.ValueRegistryConfigSource,class,6,8,2,6,5,2,0,4,0,0.25,0.0,0.0,4,1,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1,22,3,0,1,0,0,1,1,2,1,2,0,1,0,0,73,1,0
C:\lab02_clones\quarkusio_quarkus\core\deployment\src\main\java\io\quarkus\deployment\execannotations\ExecutionModelAnnotationsProcessor.java,io.quarkus.deployment.execannotations.ExecutionModelAnnotationsProcessor,class,15,16,1,15,16,1,0,25,6,0.75,0.0,0.0,4,0,0,2,0,2,2,0,0,0,4,4,0,4,0,0,4,0,0,68,3,4,4,0,0,14,1,11,2,10,4,1,0,0,107,1,1
C:\lab02_clones\quarkusio_quarkus\devtools\cli-common\src\main\java\io\quarkus\cli\common\TargetQuarkusPlatformGroup.java,io.quarkus.cli.common.TargetQuarkusPlatformGroup,class,9,20,11,9,22,1,0,15,0,0.6481481,0.0,0.0,9,0,6,1,0,2,8,0,0,0,6,1,0,0,0,6,1,0,4,80,8,0,8,2,0,34,9,15,14,8,4,0,0,0,55,1,0
C:\lab02_clones\quarkusio_quarkus\extensions\amazon-lambda\runtime\src\main\java\io\quarkus\amazon\lambda\runtime\AmazonLambdaRecorder.java,io.quarkus.amazon.lambda.runtime.AmazonLambdaRecorder$Anonymous1,anonymous,5,5,0,5,7,1,0,6,15,0.0,0.0,0.0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,1,0,0,0,0,2,0,3,0,0,0,1,25,-1,0
