file,class,type,cbo,dit,lcom,loc,methods
\jabgui\src\main\java\org\jabref\gui\fieldeditors\EditorTextArea.java,EditorTextArea,class,16,2,0.47,95,5
\jabgui\src\main\java\org\jabref\gui\fieldeditors\EditorTextField.java,EditorTextField,class,14,2,0.24,66,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\EditorValidator.java,EditorValidator,class,5,1,0,26,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\FieldEditorFX.java,FieldEditorFX,class,18,1,0.68,157,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\FieldEditors.java,FieldEditors,class,34,1,0.66,149,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\FieldNameLabel.java,FieldNameLabel,class,9,2,0,32,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\GroupsEditor.java,GroupsEditor,class,14,2,0.55,111,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\GroupsEditorViewModel.java,GroupsEditorViewModel,class,16,2,0.5,100,6
\jabgui\src\main\java\org\jabref\gui\fieldeditors\ICORERankingEditor.java,ICORERankingEditor,class,18,2,0.45,91,7
\jabgui\src\main\java\org\jabref\gui\fieldeditors\ICORERankingEditorViewModel.java,ICORERankingEditorViewModel,class,16,2,0.35,77,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\ISSNEditor.java,ISSNEditor,class,20,2,0.5,101,9
\jabgui\src\main\java\org\jabref\gui\fieldeditors\ISSNEditorViewModel.java,ISSNEditorViewModel,class,13,2,0.07,54,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\JournalEditor.java,JournalEditor,class,20,2,0.44,90,8
\jabgui\src\main\java\org\jabref\gui\fieldeditors\JournalEditorViewModel.java,JournalEditorViewModel,class,9,2,0.04,52,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\JournalInfoOptInDialogHelper.java,JournalInfoOptInDialogHelper,class,3,1,0,39,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\KeywordsEditor.java,KeywordsEditor,class,18,2,0.59,122,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\KeywordsEditorViewModel.java,KeywordsEditorViewModel,class,17,2,0.53,106,7
\jabgui\src\main\java\org\jabref\gui\fieldeditors\LinkedEntriesEditor.java,LinkedEntriesEditor,class,34,2,0.68,154,9
\jabgui\src\main\java\org\jabref\gui\fieldeditors\LinkedEntriesEditorViewModel.java,LinkedEntriesEditorViewModel,class,17,2,0.47,94,6
\jabgui\src\main\java\org\jabref\gui\fieldeditors\LinkedFilesEditor.java,LinkedFilesEditor,class,57,1,0.87,389,17
\jabgui\src\main\java\org\jabref\gui\fieldeditors\LinkedFilesEditorViewModel.java,LinkedFilesEditorViewModel,class,47,1,0.83,300,14
\jabgui\src\main\java\org\jabref\gui\fieldeditors\LinkedFileViewModel.java,LinkedFileViewModel,class,53,1,0.9,499,26
\jabgui\src\main\java\org\jabref\gui\fieldeditors\MarkdownEditor.java,MarkdownEditor,class,27,2,0.67,153,7
\jabgui\src\main\java\org\jabref\gui\fieldeditors\OwnerEditor.java,OwnerEditor,class,15,2,0.22,64,5
\jabgui\src\main\java\org\jabref\gui\fieldeditors\OwnerEditorViewModel.java,OwnerEditorViewModel,class,5,2,0,25,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\PersonsEditor.java,PersonsEditor,class,16,2,0.22,64,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\PersonsEditorViewModel.java,PersonsEditorViewModel,class,12,2,0,41,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\PopOverUtil.java,PopOverUtil,class,11,1,0.04,52,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\SimpleEditor.java,SimpleEditor,class,15,2,0.38,81,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\SimpleEditorViewModel.java,SimpleEditorViewModel,class,6,2,0,20,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\TagsEditor.java,TagsEditor,class,42,1,0.81,259,8
\jabgui\src\main\java\org\jabref\gui\fieldeditors\UrlEditor.java,UrlEditor,class,22,2,0.38,80,6
\jabgui\src\main\java\org\jabref\gui\fieldeditors\UrlEditorViewModel.java,UrlEditorViewModel,class,14,2,0.17,60,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\URLUtil.java,URLUtil,class,5,1,0.29,70,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\WriteMetadataToSinglePdfAction.java,WriteMetadataToSinglePdfAction,class,23,2,0.55,112,7
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\ContextAction.java,ContextAction,class,16,2,0.66,145,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\ContextMenuBuilder.java,ContextMenuBuilder,class,4,1,0,15,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\ContextMenuFactory.java,ContextMenuFactory,class,13,1,0.07,54,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\DefaultMenu.java,DefaultMenu,class,11,1,0.32,74,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\EditorContextAction.java,EditorContextAction,class,14,2,0.52,105,3
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\EditorMenus.java,EditorMenus,class,18,1,0.38,80,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\MultiSelectionMenuBuilder.java,MultiSelectionMenuBuilder,class,29,1,0.79,242,5
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\ProtectedTermsMenu.java,ProtectedTermsMenu,class,18,2,0.7,165,11
\jabgui\src\main\java\org\jabref\gui\fieldeditors\contextmenu\SingleSelectionMenuBuilder.java,SingleSelectionMenuBuilder,class,16,1,0.55,110,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\BaseIdentifierEditorViewModel.java,BaseIdentifierEditorViewModel,class,28,2,0.72,176,10
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\DoiIdentifierEditorViewModel.java,DoiIdentifierEditorViewModel,class,19,2,0.43,87,4
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\EprintIdentifierEditorViewModel.java,EprintIdentifierEditorViewModel,class,18,2,0.25,67,2
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\IdentifierEditor.java,IdentifierEditor,class,28,2,0.62,132,10
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\ISBNIdentifierEditorViewModel.java,ISBNIdentifierEditorViewModel,class,9,2,0,25,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\identifier\ISSNIdentifierEditorViewModel.java,ISSNIdentifierEditorViewModel,class,9,2,0,25,1
\jabgui\src\main\java\org\jabref\gui\fieldeditors\journalinfo\JournalInfoView.java,JournalInfoView,class,7,2,0.15,59,8
\jabgui\src\main\java\org\jabref\gui\fieldeditors\journalinfo\JournalInfoViewModel.java,JournalInfoViewModel,class,13,2,0.74,191,23
