file,class,type,cbo,dit,lcom,loc,methods
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UBiDiProps.java,UBiDiProps,class,7,1,0.86,350,29
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCaseProps.java,UCaseProps,class,10,1,0.97,1465,58
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterIteratorWrapper.java,UCharacterIteratorWrapper,class,2,1,0.68,155,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterName.java,UCharacterName,class,8,1,0.97,1658,48
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterNameChoice.java,UCharacterNameChoice,class,1,1,0,34,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterNameReader.java,UCharacterNameReader,class,3,1,0.75,200,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterProperty.java,UCharacterProperty,class,16,1,0.97,1548,84
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharacterUtility.java,UCharacterUtility,class,1,1,0.75,197,5
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UCharArrayIterator.java,UCharArrayIterator,class,1,2,0.48,96,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UnicodeRegex.java,UnicodeRegex,class,20,1,0.88,426,15
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UnicodeSetStringSpan.java,UnicodeSetStringSpan,class,4,1,0.96,1170,24
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UPropertyAliases.java,UPropertyAliases,class,5,1,0.87,381,16
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UResource.java,UResource,class,3,1,0.89,471,28
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\URLHandler.java,URLHandler,class,15,1,0.81,270,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\USerializedSet.java,USerializedSet,class,1,1,0.73,188,4
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Utility.java,Utility,class,8,1,0.97,1814,35
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UtilityExtensions.java,UtilityExtensions,class,4,1,0.57,117,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\UTS46.java,UTS46,class,9,2,0.94,840,18
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ValidIdentifiers.java,ValidIdentifiers,class,10,1,0.75,203,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ZoneMeta.java,ZoneMeta,class,13,1,0.94,888,23
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\BOCSU.java,BOCSU,class,1,1,0.85,328,15
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\Collation.java,Collation,class,1,1,0.92,595,16
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationBuilder.java,CollationBuilder,class,11,2,0.97,1603,40
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationCompare.java,CollationCompare,class,1,1,0.86,355,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationData.java,CollationData,class,6,1,0.91,560,10
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationDataBuilder.java,CollationDataBuilder,class,14,1,0.96,1356,14
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationDataReader.java,CollationDataReader,class,10,1,0.9,509,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationFastLatin.java,CollationFastLatin,class,2,1,0.95,910,8
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationFastLatinBuilder.java,CollationFastLatinBuilder,class,3,1,0.93,707,15
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationFCD.java,CollationFCD,class,1,1,0.88,403,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationIterator.java,CollationIterator,class,5,1,0.96,1133,31
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationKeys.java,CollationKeys,class,1,2,0.94,795,28
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationLoader.java,CollationLoader,class,9,1,0.8,251,4
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationRoot.java,CollationRoot,class,5,1,0.25,67,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationRootElements.java,CollationRootElements,class,1,1,0.9,507,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationRuleParser.java,CollationRuleParser,class,11,1,0.95,920,25
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationSettings.java,CollationSettings,class,2,2,0.9,491,22
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationTailoring.java,CollationTailoring,class,8,1,0.61,127,7
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\coll\CollationWeights.java,CollationWeights,class,1,1,0.91,561,15
