file,class,type,cbo,dit,lcom,loc,methods
\zipkin-server\src\main\java\zipkin2\server\internal\eureka\ZipkinEurekaDiscoveryConfiguration.java,ZipkinEurekaDiscoveryConfiguration,class,10,1,0.19,62,2
\zipkin-server\src\main\java\zipkin2\server\internal\eureka\ZipkinEurekaDiscoveryProperties.java,ZipkinEurekaDiscoveryProperties,class,7,1,0.56,113,7
\zipkin-server\src\main\java\zipkin2\server\internal\health\ComponentHealth.java,ComponentHealth,class,7,1,0,49,1
\zipkin-server\src\main\java\zipkin2\server\internal\health\ZipkinHealthController.java,ZipkinHealthController,class,16,1,0.68,154,1
\zipkin-server\src\main\java\zipkin2\server\internal\kafka\ZipkinKafkaCollectorConfiguration.java,ZipkinKafkaCollectorConfiguration,class,11,1,0.21,63,2
\zipkin-server\src\main\java\zipkin2\server\internal\kafka\ZipkinKafkaCollectorProperties.java,ZipkinKafkaCollectorProperties,class,4,1,0.36,78,8
\zipkin-server\src\main\java\zipkin2\server\internal\mysql\ZipkinMySQLStorageConfiguration.java,ZipkinMySQLStorageConfiguration,class,15,1,0.17,60,1
\zipkin-server\src\main\java\zipkin2\server\internal\mysql\ZipkinMySQLStorageProperties.java,ZipkinMySQLStorageProperties,class,5,1,0.56,113,13
\zipkin-server\src\main\java\zipkin2\server\internal\mysql\ZipkinSelfTracingMySQLStorageConfiguration.java,ZipkinSelfTracingMySQLStorageConfiguration,class,13,2,0.36,78,1
\zipkin-server\src\main\java\zipkin2\server\internal\prometheus\ZipkinMetricsController.java,ZipkinMetricsController,class,13,1,0.09,55,1
\zipkin-server\src\main\java\zipkin2\server\internal\prometheus\ZipkinPrometheusMetricsConfiguration.java,ZipkinPrometheusMetricsConfiguration,class,31,1,0.72,177,8
\zipkin-server\src\main\java\zipkin2\server\internal\pulsar\ZipkinPulsarCollectorConfiguration.java,ZipkinPulsarCollectorConfiguration,class,14,2,0.28,69,2
\zipkin-server\src\main\java\zipkin2\server\internal\pulsar\ZipkinPulsarCollectorProperties.java,ZipkinPulsarCollectorProperties,class,4,1,0.44,90,9
\zipkin-server\src\main\java\zipkin2\server\internal\rabbitmq\ZipkinRabbitMQCollectorConfiguration.java,ZipkinRabbitMQCollectorConfiguration,class,14,1,0.23,65,2
\zipkin-server\src\main\java\zipkin2\server\internal\rabbitmq\ZipkinRabbitMQCollectorProperties.java,ZipkinRabbitMQCollectorProperties,class,8,1,0.63,136,14
\zipkin-server\src\main\java\zipkin2\server\internal\scribe\ZipkinScribeCollectorConfiguration.java,ZipkinScribeCollectorConfiguration,class,8,1,0,40,1
\zipkin-server\src\main\java\zipkin2\server\internal\throttle\LimiterMetrics.java,LimiterMetrics,class,3,1,0,33,1
\zipkin-server\src\main\java\zipkin2\server\internal\throttle\MicrometerThrottleMetrics.java,MicrometerThrottleMetrics,class,5,1,0,37,1
\zipkin-server\src\main\java\zipkin2\server\internal\throttle\ThrottledCall.java,ThrottledCall,class,13,2,0.74,196,4
\zipkin-server\src\main\java\zipkin2\server\internal\throttle\ThrottledStorageComponent.java,ThrottledStorageComponent,class,30,1,0.78,231,6
\zipkin-server\src\main\java\zipkin2\server\internal\throttle\ZipkinStorageThrottleProperties.java,ZipkinStorageThrottleProperties,class,1,1,0.12,57,6
\zipkin-server\src\main\java\zipkin2\server\internal\ui\CompressionProperties.java,CompressionProperties,class,2,1,0,21,1
\zipkin-server\src\main\java\zipkin2\server\internal\ui\ZipkinUiConfiguration.java,ZipkinUiConfiguration,class,28,1,0.71,174,1
\zipkin-server\src\main\java\zipkin2\server\internal\ui\ZipkinUiProperties.java,ZipkinUiProperties,class,3,1,0.68,155,21
\zipkin-server\src\test\java\zipkin2\collector\activemq\ZipkinActiveMQCollectorPropertiesOverrideTest.java,ZipkinActiveMQCollectorPropertiesOverrideTest,class,9,1,0.39,82,4
\zipkin-server\src\test\java\zipkin2\collector\kafka\ZipkinKafkaCollectorPropertiesOverrideTest.java,ZipkinKafkaCollectorPropertiesOverrideTest,class,9,1,0.3,71,4
\zipkin-server\src\test\java\zipkin2\collector\pulsar\ZipkinPulsarCollectorPropertiesOverrideTest.java,ZipkinPulsarCollectorPropertiesOverrideTest,class,9,1,0.28,69,4
\zipkin-server\src\test\java\zipkin2\collector\rabbitmq\ZipkinRabbitMQCollectorPropertiesOverrideTest.java,ZipkinRabbitMQCollectorPropertiesOverrideTest,class,10,1,0.36,78,4
\zipkin-server\src\test\java\zipkin2\collector\scribe\ZipkinScribeCollectorConfigurationTest.java,ZipkinScribeCollectorConfigurationTest,class,10,1,0.19,62,3
\zipkin-server\src\test\java\zipkin2\server\internal\InMemoryConfiguration.java,InMemoryConfiguration,class,6,1,0,27,2
\zipkin-server\src\test\java\zipkin2\server\internal\ITActuatorMappings.java,ITActuatorMappings,class,14,1,0.49,98,1
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinGrpcCollector.java,ITZipkinGrpcCollector,class,24,1,0.53,107,3
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServer.java,ITZipkinServer,class,26,1,0.82,283,12
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerAutocomplete.java,ITZipkinServerAutocomplete,class,16,1,0.38,80,2
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerCORS.java,ITZipkinServerCORS,class,13,1,0.55,110,4
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerHttpCollectorDisabled.java,ITZipkinServerHttpCollectorDisabled,class,12,1,0.11,56,1
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerQueryDisabled.java,ITZipkinServerQueryDisabled,class,11,1,0,49,1
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerSsl.java,ITZipkinServerSsl,class,14,1,0.38,81,2
\zipkin-server\src\test\java\zipkin2\server\internal\ITZipkinServerTimeout.java,ITZipkinServerTimeout,class,23,1,0.56,113,4
\zipkin-server\src\test\java\zipkin2\server\internal\NoOpMeterRegistryConfiguration.java,NoOpMeterRegistryConfiguration,class,4,1,0,17,1
\zipkin-server\src\test\java\zipkin2\server\internal\ZipkinActuatorImporterTest.java,ZipkinActuatorImporterTest,class,8,1,0.52,104,3
\zipkin-server\src\test\java\zipkin2\server\internal\ZipkinHttpConfigurationTest.java,ZipkinHttpConfigurationTest,class,19,1,0.55,111,4
\zipkin-server\src\test\java\zipkin2\server\internal\ZipkinModuleImporterTest.java,ZipkinModuleImporterTest,class,5,1,0.26,68,2
\zipkin-server\src\test\java\zipkin2\server\internal\activemq\Access.java,Access,class,5,1,0,30,2
\zipkin-server\src\test\java\zipkin2\server\internal\activemq\ZipkinActiveMQCollectorConfigurationTest.java,ZipkinActiveMQCollectorConfigurationTest,class,12,1,0.11,56,1
