file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\DriverStats.java,com.facebook.presto.operator.DriverStats,class,11,15,4,11,38,1,0,7,227,0.8846151,0.0,0.0,26,0,26,0,0,0,26,0,0,0,24,0,0,24,0,0,24,0,9,151,24,0,0,0,11,33,55,48,0,24,0,0,0,0,65,1,0
C:\lab02_clones\prestodb_presto\presto-jdbc\src\main\java\com\facebook\presto\jdbc\AbstractConnectionProperty.java,com.facebook.presto.jdbc.AbstractConnectionProperty,class,5,40,35,5,18,1,0,18,0,0.7833333,0.0,0.0,10,1,7,0,3,0,10,0,0,0,12,7,0,5,7,0,12,0,12,171,13,0,1,2,0,13,0,16,0,22,2,0,6,7,113,1024,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\StaticLookupSourceProvider.java,com.facebook.presto.operator.StaticLookupSourceProvider,class,5,7,2,5,3,1,0,3,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,26,1,0,0,0,0,1,0,1,0,1,0,0,1,0,15,17,0
C:\lab02_clones\prestodb_presto\presto-analyzer\src\main\java\com\facebook\presto\sql\analyzer\ConstantExpressionVerifier.java,com.facebook.presto.sql.analyzer.ConstantExpressionVerifier$ConstantExpressionVerifierVisitor,innerclass,9,9,0,9,7,2,0,4,0,0.33333334,0.0,0.0,6,0,1,0,5,0,6,0,0,0,2,0,0,2,0,0,2,0,0,27,1,0,0,0,0,5,0,2,0,2,1,0,0,0,26,10,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\failureDetector\ServiceDescriptor.java,com.facebook.presto.failureDetector.ServiceDescriptor,class,5,9,4,5,16,1,0,9,16,0.71428573,0.0,0.0,12,1,12,0,0,0,12,0,0,0,7,0,0,7,0,0,7,0,2,121,14,0,3,0,0,16,0,8,0,8,1,0,1,0,39,1,0
C:\lab02_clones\prestodb_presto\presto-hive\src\test\java\com\facebook\presto\hive\TestCopyOnFirstWriteConfiguration.java,com.facebook.presto.hive.TestCopyOnFirstWriteConfiguration,class,3,3,0,3,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,5,0,5,0,0,5,0,0,23,0,0,0,0,0,4,1,9,0,9,0,0,0,0,34,1,0
C:\lab02_clones\prestodb_presto\presto-hive\src\test\java\com\facebook\presto\hive\TestHiveTypeWidening.java,com.facebook.presto.hive.TestHiveTypeWidening,class,12,13,1,12,49,2,0,73,47,0.7548077,0.0,0.0,26,8,16,9,1,0,17,0,0,0,8,7,0,8,0,0,7,0,93,259,16,3,3,1,0,74,9,59,24,59,3,0,0,0,201,1,23
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\aggregation\state\MapUnionSumStateFactory.java,com.facebook.presto.operator.aggregation.state.MapUnionSumStateFactory$SingleState,innerclass,5,5,0,5,9,1,0,3,16,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,1,0,5,0,0,4,0,0,36,5,0,1,0,0,0,0,7,0,6,1,0,0,0,33,9,0
C:\lab02_clones\prestodb_presto\presto-bigquery\src\main\java\com\facebook\presto\plugin\bigquery\BigQueryHandleResolver.java,com.facebook.presto.plugin.bigquery.BigQueryHandleResolver,class,6,7,1,6,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\lab02_clones\prestodb_presto\presto-grpc-api\src\main\java\com\facebook\presto\grpc\api\udf\GrpcUtils.java,com.facebook.presto.grpc.api.udf.GrpcUtils,class,8,10,2,8,4,1,0,23,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,16,3,0,0,0,0,0,1,3,0,3,0,0,0,0,16,1,0
C:\lab02_clones\prestodb_presto\presto-jdbc\src\test\java\com\facebook\presto\jdbc\TestJdbcWarnings.java,com.facebook.presto.jdbc.TestJdbcWarnings,class,21,22,1,21,35,2,0,62,65,0.76666665,0.0,0.0,15,5,9,6,0,0,9,0,0,0,4,1,0,4,0,0,1,0,23,212,4,12,6,3,0,20,15,41,2,35,3,0,2,2,120,1,0
C:\lab02_clones\prestodb_presto\presto-common\src\main\java\com\facebook\presto\common\type\AbstractVariableWidthType.java,com.facebook.presto.common.type.AbstractVariableWidthType,class,7,18,11,7,5,3,7,4,3,0.6666667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,2,20,2,0,2,0,0,0,2,4,2,3,1,0,0,0,34,1025,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\execution\scheduler\SplitPlacementPolicy.java,com.facebook.presto.execution.scheduler.SplitPlacementPolicy,interface,3,8,5,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\lab02_clones\prestodb_presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaExpressionUtils.java,com.facebook.presto.delta.DeltaExpressionUtils$NoneFilesIterator,innerclass,3,3,0,3,4,1,0,1,4,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,10,0
