file,class,type,cbo,dit,lcom,loc,methods
\smalivm\src\main\java\org\cf\smalivm\ExceptionHandlerAddressResolver.java,ExceptionHandlerAddressResolver,class,9,1,0.47,95,2
\smalivm\src\main\java\org\cf\smalivm\MethodExecutor.java,MethodExecutor,class,10,1,0.31,72,6
\smalivm\src\main\java\org\cf\smalivm\MethodExecutorFactory.java,MethodExecutorFactory,class,4,1,0.45,91,8
\smalivm\src\main\java\org\cf\smalivm\MethodReflector.java,MethodReflector,class,13,1,0.72,179,8
\smalivm\src\main\java\org\cf\smalivm\NodeExecutor.java,NodeExecutor,class,8,1,0.55,110,4
\smalivm\src\main\java\org\cf\smalivm\NonInteractiveMethodExecutor.java,NonInteractiveMethodExecutor,class,10,2,0.56,114,7
\smalivm\src\main\java\org\cf\smalivm\ObjectInstantiator.java,ObjectInstantiator,class,5,2,0.02,51,2
\smalivm\src\main\java\org\cf\smalivm\SideEffect.java,SideEffect,class,1,1,0,22,2
\smalivm\src\main\java\org\cf\smalivm\StaticFieldAccessor.java,StaticFieldAccessor,class,8,1,0.37,79,4
\smalivm\src\main\java\org\cf\smalivm\TemplateStateFactory.java,TemplateStateFactory,class,10,1,0.02,51,1
\smalivm\src\main\java\org\cf\smalivm\VirtualMachine.java,VirtualMachine,class,12,1,0.82,281,17
\smalivm\src\main\java\org\cf\smalivm\VirtualMachineFactory.java,VirtualMachineFactory,class,5,1,0.07,54,6
\smalivm\src\main\java\org\cf\smalivm\configuration\Configuration.java,Configuration,class,4,1,0.42,86,10
\smalivm\src\main\java\org\cf\smalivm\configuration\ConfigurationLoader.java,ConfigurationLoader,class,7,1,0,37,1
\smalivm\src\main\java\org\cf\smalivm\context\BaseState.java,BaseState,class,4,1,0.66,146,7
\smalivm\src\main\java\org\cf\smalivm\context\CallStack.java,CallStack,class,4,1,0,46,2
\smalivm\src\main\java\org\cf\smalivm\context\ClassState.java,ClassState,class,6,2,0.56,113,8
\smalivm\src\main\java\org\cf\smalivm\context\ClonerFactory.java,ClonerFactory,class,10,1,0.3,71,2
\smalivm\src\main\java\org\cf\smalivm\context\ExecutionContext.java,ExecutionContext,class,16,1,0.83,299,20
\smalivm\src\main\java\org\cf\smalivm\context\ExecutionGraph.java,ExecutionGraph,class,19,1,0.92,607,19
\smalivm\src\main\java\org\cf\smalivm\context\ExecutionGrapher.java,ExecutionGrapher,class,2,1,0,48,2
\smalivm\src\main\java\org\cf\smalivm\context\ExecutionGraphIterator.java,ExecutionGraphIterator,class,3,1,0,38,2
\smalivm\src\main\java\org\cf\smalivm\context\ExecutionNode.java,ExecutionNode,class,12,1,0.73,186,18
\smalivm\src\main\java\org\cf\smalivm\context\Heap.java,Heap,class,7,1,0.77,217,8
\smalivm\src\main\java\org\cf\smalivm\context\HeapItem.java,HeapItem,class,12,1,0.73,183,14
\smalivm\src\main\java\org\cf\smalivm\context\InstanceState.java,InstanceState,class,1,2,0,9,1
\smalivm\src\main\java\org\cf\smalivm\context\MethodState.java,MethodState,class,8,2,0.81,261,22
\smalivm\src\main\java\org\cf\smalivm\context\StackTraceBuilder.java,StackTraceBuilder,class,1,1,0,16,1
\smalivm\src\main\java\org\cf\smalivm\context\StackTraceElement.java,StackTraceElement,class,1,1,0,46,5
\smalivm\src\main\java\org\cf\smalivm\debug\Breakpoint.java,Breakpoint,class,2,1,0.24,66,4
\smalivm\src\main\java\org\cf\smalivm\debug\Debugger.java,Debugger,class,17,1,0.73,185,15
\smalivm\src\main\java\org\cf\smalivm\dex\ClassBuilder.java,ClassBuilder,class,28,1,0.89,436,12
\smalivm\src\main\java\org\cf\smalivm\dex\CommonTypes.java,CommonTypes,class,1,1,0,29,10
\smalivm\src\main\java\org\cf\smalivm\dex\FrameworkJarBuilder.java,FrameworkJarBuilder,class,25,1,0.56,114,2
\smalivm\src\main\java\org\cf\smalivm\dex\SmaliClassLoader.java,SmaliClassLoader,class,12,2,0.6,125,5
\smalivm\src\main\java\org\cf\smalivm\dex\SmaliFile.java,SmaliFile,class,15,1,0.48,96,7
\smalivm\src\main\java\org\cf\smalivm\dex\SmaliFileFactory.java,SmaliFileFactory,class,12,1,0.56,113,6
\smalivm\src\main\java\org\cf\smalivm\dex\SmaliParser.java,SmaliParser,class,17,1,0.46,92,4
\smalivm\src\main\java\org\cf\smalivm\emulate\android_text_TextUtils_isEmpty.java,android_text_TextUtils_isEmpty,class,9,2,0,29,1
