file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\snackbar\BaseTransientBottomBar.java,com.google.android.material.snackbar.BaseTransientBottomBar$Anonymous6,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\snackbar\BaseTransientBottomBar.java,com.google.android.material.snackbar.BaseTransientBottomBar$Anonymous7,anonymous,4,4,0,4,6,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,-1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\snackbar\BaseTransientBottomBar.java,com.google.android.material.snackbar.BaseTransientBottomBar$Anonymous8,anonymous,2,2,0,2,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,0,0,0,0,0,1,0,0,0,18,-1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\appbar\ViewUtilsLollipop.java,com.google.android.material.appbar.ViewUtilsLollipop,class,7,8,1,7,4,1,0,13,3,0.6666667,0.0,0.0,3,3,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,27,0,0,0,1,0,3,7,6,0,6,2,0,0,0,46,0,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\carousel\HeroCarouselDemoFragment.java,io.material.catalog.carousel.HeroCarouselDemoFragment,class,21,23,2,21,9,3,0,35,0,0.5,0.0,0.0,4,1,3,1,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,85,3,0,0,0,0,1,6,13,1,27,2,0,0,8,76,1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\transition\TransitionContainerTransformEndDemoActivity.java,io.material.catalog.transition.TransitionContainerTransformEndDemoActivity,class,11,13,2,11,4,4,0,14,6,0.0,0.0,0.0,4,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,0,1,0,1,0,1,0,0,0,0,40,1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\materialswitch\SwitchFragment.java,io.material.catalog.materialswitch.SwitchFragment,class,3,5,2,3,3,3,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,1,1,0,17,1,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\divider\DividerItemDecorationDemoFragment.java,io.material.catalog.divider.DividerItemDecorationDemoFragment$DividerAdapter,innerclass,6,6,0,6,4,2,0,6,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,22,2,0,0,0,0,0,2,2,1,2,0,0,1,0,26,26,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\internal\ForegroundLinearLayout.java,com.google.android.material.internal.ForegroundLinearLayout,class,12,15,3,12,35,2,1,37,11,0.75,0.0,0.0,14,0,10,0,4,0,14,0,0,0,6,0,0,4,1,1,2,0,1,124,3,0,15,0,3,0,6,24,4,15,3,0,0,0,116,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\overflow\OverflowLinearLayout.java,com.google.android.material.overflow.OverflowLinearLayout,class,20,21,1,20,40,3,0,50,88,0.828125,0.0,0.0,16,0,9,3,4,0,13,0,0,0,4,1,0,4,0,0,3,0,2,201,14,4,5,0,6,0,8,33,10,29,3,0,1,2,163,1,0
